Store_Type,Transaction_ID,Customer_ID,Product_ID,Source_Price,Source_Currency,Item_Price_USD,Quantity,Line_Total_USD,Transaction_Date,Transaction_Time,Category,Country
,ORD-BR-00180,CUST-BR-0018,PROD-BR-017,363.9,BRL,72.78,2,145.56,2026-04-27,15:26,esportes,Brazil
,INV-500418,CUST-UK-12437,SC00003,14.93,GBP,25.55,15,383.25,2026-04-27,13:44,Product D-3,France
,INV-500393,CUST-UK-14166,SC00033,3.19,GBP,17.82,13,231.66,2026-04-27,17:09,Product H-33,Spain
,ORD-BR-00486,CUST-BR-0001,PROD-BR-027,414.27,BRL,82.85,3,248.55,2026-04-28,13:17,utilidades_domesticas,Brazil
,INV-500453,CUST-UK-11772,SC00036,1.07,GBP,27.28,1,27.28,2026-04-28,11:59,Product K-36,France
,ORD-BR-00415,CUST-BR-0065,PROD-BR-039,283.74,BRL,56.75,2,113.5,2026-04-28,09:50,esportes,Brazil
,INV-500007,CUST-UK-11228,SC00013,21.13,GBP,26.84,11,295.24,2026-04-28,15:36,Product N-13,Germany
,ORD-BR-00011,CUST-BR-0011,PROD-BR-013,221.93,BRL,44.39,1,44.39,2026-04-28,09:48,esportes,Brazil
,INV-500547,CUST-UK-10907,SC00003,5.05,GBP,12.55,7,87.85,2026-04-28,13:44,Product D-3,United Kingdom
,INV-500450,CUST-UK-10836,SC00006,19.07,GBP,24.18,17,411.06,2026-04-29,16:17,Product G-6,France
,INV-500276,CUST-UK-16597,SC00029,12.09,GBP,8.64,14,120.96,2026-04-29,14:18,Product D-29,Germany
,ORD-BR-00316,CUST-BR-0019,PROD-BR-030,351.84,BRL,70.37,1,70.37,2026-04-29,09:10,alimentos,Brazil
,ORD-BR-00070,CUST-BR-0027,PROD-BR-001,278.62,BRL,55.72,2,111.44,2026-04-29,13:34,alimentos,Brazil
,INV-500543,CUST-UK-14153,SC00022,22.17,GBP,5.38,24,129.12,2026-04-29,14:13,Product W-22,France
,INV-500232,CUST-UK-14271,SC00048,9.16,GBP,11.67,14,163.38,2026-04-30,10:13,Product W-48,United Kingdom
,ORD-BR-00427,CUST-BR-0052,PROD-BR-005,355.06,BRL,71.01,3,213.03,2026-04-30,18:03,eletronicos,Brazil
,ORD-BR-00086,CUST-BR-0051,PROD-BR-009,353.86,BRL,70.77,2,141.54,2026-04-30,15:06,eletronicos,Brazil
,INV-500059,CUST-UK-10256,SC00037,9.66,GBP,28.17,11,309.87,2026-04-30,16:35,Product L-37,France
,ORD-BR-00363,CUST-BR-0040,PROD-BR-012,229.75,BRL,45.95,1,45.95,2026-04-30,19:40,moda,Brazil
,ORD-BR-00062,CUST-BR-0007,PROD-BR-025,72.01,BRL,14.4,3,43.2,2026-05-01,08:03,esportes,Brazil
,INV-500420,CUST-UK-13510,SC00018,4.82,GBP,2.02,1,2.02,2026-05-01,08:40,Product S-18,United Kingdom
,ORD-BR-00014,CUST-BR-0072,PROD-BR-018,311.89,BRL,62.38,1,62.38,2026-05-01,17:43,utilidades_domesticas,Brazil
,INV-500238,CUST-UK-17430,SC00019,24.53,GBP,11.63,2,23.26,2026-05-03,15:25,Product T-19,United Kingdom
,ORD-BR-00175,CUST-BR-0045,PROD-BR-008,299.53,BRL,59.91,2,119.82,2026-05-03,12:59,utilidades_domesticas,Brazil
,INV-500311,CUST-UK-14788,SC00005,3.53,GBP,10.97,4,43.88,2026-05-04,11:19,Product F-5,France
,INV-500389,CUST-UK-10005,SC00003,18.1,GBP,31.47,10,314.7,2026-05-04,13:58,Product D-3,France
,INV-500335,CUST-UK-10343,SC00046,17.55,GBP,25.77,5,128.85,2026-05-04,09:05,Product U-46,United Kingdom
,INV-500103,CUST-UK-10702,SC00042,23.28,GBP,21.26,23,488.98,2026-05-05,08:24,Product Q-42,Spain
,INV-500185,CUST-UK-10031,SC00023,8.69,GBP,16.71,9,150.39,2026-05-05,13:57,Product X-23,United Kingdom
,INV-500272,CUST-UK-11743,SC00019,17.9,GBP,10.73,20,214.6,2026-05-05,16:30,Product T-19,United Kingdom
,INV-500251,CUST-UK-10748,SC00005,8.56,GBP,21.2,5,106.0,2026-05-05,11:39,Product F-5,United Kingdom
,INV-500101,CUST-UK-15744,SC00041,4.33,GBP,4.22,9,37.98,2026-05-06,10:55,Product P-41,Spain
,INV-500589,CUST-UK-10155,SC00046,11.97,GBP,23.71,13,308.23,2026-05-06,10:13,Product U-46,Germany
,INV-500347,CUST-UK-14933,SC00015,2.07,GBP,3.91,19,74.29,2026-05-07,09:49,Product P-15,United Kingdom
,INV-500198,CUST-UK-16627,SC00010,7.63,GBP,7.73,14,108.22,2026-05-08,17:14,Product K-10,Spain
,INV-500099,CUST-UK-14097,SC00040,16.74,GBP,30.75,13,399.75,2026-05-08,16:36,Product O-40,Germany
,ORD-BR-00044,CUST-BR-0044,PROD-BR-021,256.01,BRL,51.2,1,51.2,2026-05-09,08:13,moda,Brazil
,INV-500203,CUST-UK-16446,SC00030,2.22,GBP,9.69,14,135.66,2026-05-09,15:19,Product E-30,France
,INV-500467,CUST-UK-13127,SC00037,5.89,GBP,20.83,21,437.43,2026-05-09,09:26,Product L-37,United Kingdom
,INV-500188,CUST-UK-13490,SC00015,23.79,GBP,27.36,10,273.6,2026-05-09,11:53,Product P-15,United Kingdom
,ORD-BR-00439,CUST-BR-0006,PROD-BR-010,224.29,BRL,44.86,1,44.86,2026-05-10,16:29,utilidades_domesticas,Brazil
,INV-500219,CUST-UK-14237,SC00003,14.59,GBP,16.29,2,32.58,2026-05-10,09:22,Product D-3,Germany
,INV-500177,CUST-UK-12557,SC00048,13.81,GBP,22.12,15,331.8,2026-05-10,10:58,Product W-48,France
,ORD-BR-00404,CUST-BR-0050,PROD-BR-022,425.37,BRL,85.07,3,255.21,2026-05-11,09:18,eletronicos,Brazil
,INV-500376,CUST-UK-10165,SC00048,8.75,GBP,25.92,9,233.28,2026-05-12,11:51,Product W-48,United Kingdom
,INV-500461,CUST-UK-12165,SC00030,23.42,GBP,20.26,7,141.82,2026-05-12,12:34,Product E-30,Germany
,ORD-BR-00277,CUST-BR-0014,PROD-BR-031,256.17,BRL,51.23,3,153.69,2026-05-12,19:29,moda,Brazil
,INV-500201,CUST-UK-13155,SC00006,3.1,GBP,13.97,6,83.82,2026-05-12,15:53,Product G-6,Germany
,ORD-BR-00084,CUST-BR-0033,PROD-BR-006,58.11,BRL,11.62,3,34.86,2026-05-12,08:24,moda,Brazil
,ORD-BR-00146,CUST-BR-0004,PROD-BR-012,46.35,BRL,9.27,1,9.27,2026-05-13,11:50,utilidades_domesticas,Brazil
,ORD-BR-00085,CUST-BR-0073,PROD-BR-005,441.11,BRL,88.22,1,88.22,2026-05-13,18:08,esportes,Brazil
,INV-500559,CUST-UK-16524,SC00044,19.04,GBP,28.16,12,337.92,2026-05-13,16:37,Product S-44,United Kingdom
,ORD-BR-00281,CUST-BR-0066,PROD-BR-018,337.6,BRL,67.52,2,135.04,2026-05-14,19:29,moda,Brazil
,INV-500471,CUST-UK-11629,SC00044,3.44,GBP,14.05,21,295.05,2026-05-14,10:12,Product S-44,France
,INV-500590,CUST-UK-16050,SC00045,21.94,GBP,2.74,23,63.02,2026-05-14,11:15,Product T-45,Spain
,ORD-BR-00156,CUST-BR-0053,PROD-BR-014,209.99,BRL,42.0,1,42.0,2026-05-14,18:19,alimentos,Brazil
,ORD-BR-00351,CUST-BR-0038,PROD-BR-012,222.1,BRL,44.42,3,133.26,2026-05-14,18:26,esportes,Brazil
,INV-500396,CUST-UK-14861,SC00049,19.99,GBP,21.68,4,86.72,2026-05-14,16:54,Product X-49,Germany
,ORD-BR-00157,CUST-BR-0007,PROD-BR-016,343.57,BRL,68.71,1,68.71,2026-05-15,12:40,alimentos,Brazil
,ORD-BR-00495,CUST-BR-0076,PROD-BR-025,37.13,BRL,7.43,2,14.86,2026-05-15,12:45,eletronicos,Brazil
,INV-500255,CUST-UK-13360,SC00016,23.32,GBP,1.77,14,24.78,2026-05-15,11:59,Product Q-16,United Kingdom
,ORD-BR-00270,CUST-BR-0053,PROD-BR-030,210.69,BRL,42.14,2,84.28,2026-05-17,15:31,eletronicos,Brazil
,ORD-BR-00267,CUST-BR-0033,PROD-BR-034,345.61,BRL,69.12,1,69.12,2026-05-17,12:10,moda,Brazil
,ORD-BR-00167,CUST-BR-0009,PROD-BR-005,188.37,BRL,37.67,3,113.01,2026-05-17,13:51,eletronicos,Brazil
,ORD-BR-00069,CUST-BR-0009,PROD-BR-011,375.8,BRL,75.16,1,75.16,2026-05-17,08:00,moda,Brazil
,INV-500489,CUST-UK-17554,SC00003,2.19,GBP,21.27,16,340.32,2026-05-18,16:15,Product D-3,France
,INV-500382,CUST-UK-13745,SC00023,14.03,GBP,13.16,11,144.76,2026-05-18,11:11,Product X-23,France
,ORD-BR-00222,CUST-BR-0023,PROD-BR-007,284.32,BRL,56.86,3,170.58,2026-05-18,13:21,esportes,Brazil
,ORD-BR-00188,CUST-BR-0063,PROD-BR-028,145.04,BRL,29.01,3,87.03,2026-05-19,13:41,esportes,Brazil
,ORD-BR-00266,CUST-BR-0042,PROD-BR-015,143.77,BRL,28.75,3,86.25,2026-05-19,11:55,eletronicos,Brazil
,ORD-BR-00308,CUST-BR-0069,PROD-BR-035,228.07,BRL,45.61,2,91.22,2026-05-19,11:40,utilidades_domesticas,Brazil
,ORD-BR-00378,CUST-BR-0017,PROD-BR-024,17.38,BRL,3.48,2,6.96,2026-05-19,10:50,moda,Brazil
,INV-500212,CUST-UK-12819,SC00032,6.13,GBP,23.63,12,283.56,2026-05-19,10:30,Product G-32,Spain
,ORD-BR-00034,CUST-BR-0040,PROD-BR-011,202.96,BRL,40.59,3,121.77,2026-05-20,08:05,alimentos,Brazil
,ORD-BR-00201,CUST-BR-0026,PROD-BR-010,82.62,BRL,16.52,2,33.04,2026-05-20,10:38,eletronicos,Brazil
,ORD-BR-00179,CUST-BR-0079,PROD-BR-022,194.04,BRL,38.81,1,38.81,2026-05-21,13:40,eletronicos,Brazil
,ORD-BR-00088,CUST-BR-0063,PROD-BR-011,293.21,BRL,58.64,2,117.28,2026-05-21,17:48,alimentos,Brazil
,ORD-BR-00334,CUST-BR-0045,PROD-BR-020,371.35,BRL,74.27,2,148.54,2026-05-22,11:09,utilidades_domesticas,Brazil
,INV-500353,CUST-UK-12721,SC00049,4.36,GBP,10.57,5,52.85,2026-05-22,12:28,Product X-49,Spain
,ORD-BR-00416,CUST-BR-0011,PROD-BR-015,54.4,BRL,10.88,2,21.76,2026-05-23,16:16,esportes,Brazil
,INV-500076,CUST-UK-15929,SC00006,8.89,GBP,6.44,6,38.64,2026-05-23,11:40,Product G-6,France
,INV-500297,CUST-UK-14374,SC00023,21.93,GBP,7.34,18,132.12,2026-05-23,12:48,Product X-23,France
,INV-500325,CUST-UK-11171,SC00013,9.19,GBP,29.79,17,506.43,2026-05-24,14:42,Product N-13,France
,ORD-BR-00478,CUST-BR-0008,PROD-BR-014,345.59,BRL,69.12,2,138.24,2026-05-24,14:39,alimentos,Brazil
,INV-500216,CUST-UK-16743,SC00008,18.65,GBP,25.91,10,259.1,2026-05-25,16:01,Product I-8,France
,ORD-BR-00147,CUST-BR-0005,PROD-BR-039,137.07,BRL,27.41,2,54.82,2026-05-25,18:09,utilidades_domesticas,Brazil
,INV-500265,CUST-UK-12268,SC00005,8.45,GBP,14.83,16,237.28,2026-05-26,09:51,Product F-5,Spain
,ORD-BR-00388,CUST-BR-0076,PROD-BR-013,216.7,BRL,43.34,2,86.68,2026-05-27,07:22,eletronicos,Brazil
,INV-500591,CUST-UK-10418,SC00021,4.19,GBP,1.21,16,19.36,2026-05-27,12:22,Product V-21,Spain
,ORD-BR-00202,CUST-BR-0005,PROD-BR-011,359.51,BRL,71.9,2,143.8,2026-05-27,07:37,eletronicos,Brazil
,ORD-BR-00272,CUST-BR-0043,PROD-BR-036,123.06,BRL,24.61,2,49.22,2026-05-27,16:41,esportes,Brazil
,ORD-BR-00330,CUST-BR-0027,PROD-BR-030,247.22,BRL,49.44,1,49.44,2026-05-28,18:26,alimentos,Brazil
,INV-500488,CUST-UK-10913,SC00002,7.74,GBP,31.34,3,94.02,2026-05-28,12:37,Product C-2,United Kingdom
,ORD-BR-00319,CUST-BR-0079,PROD-BR-017,45.29,BRL,9.06,3,27.18,2026-05-28,19:38,utilidades_domesticas,Brazil
,ORD-BR-00246,CUST-BR-0034,PROD-BR-028,337.65,BRL,67.53,2,135.06,2026-05-28,15:43,esportes,Brazil
,INV-500257,CUST-UK-17382,SC00013,17.76,GBP,17.09,10,170.9,2026-05-29,09:28,Product N-13,Germany
,INV-500341,CUST-UK-15027,SC00015,2.71,GBP,9.07,1,9.07,2026-05-29,10:48,Product P-15,Spain
,INV-500204,CUST-UK-12281,SC00011,11.46,GBP,26.97,12,323.64,2026-05-29,12:04,Product L-11,France
,INV-500270,CUST-UK-17940,SC00029,14.56,GBP,3.3,8,26.4,2026-05-30,17:00,Product D-29,United Kingdom
,ORD-BR-00436,CUST-BR-0014,PROD-BR-028,91.2,BRL,18.24,3,54.72,2026-05-30,17:05,utilidades_domesticas,Brazil
,ORD-BR-00130,CUST-BR-0033,PROD-BR-014,54.9,BRL,10.98,1,10.98,2026-05-30,13:02,moda,Brazil
,INV-500428,CUST-UK-10493,SC00024,1.81,GBP,3.95,14,55.3,2026-05-31,10:00,Product Y-24,Spain
,ORD-BR-00190,CUST-BR-0055,PROD-BR-005,163.74,BRL,32.75,1,32.75,2026-05-31,18:32,eletronicos,Brazil
,INV-500296,CUST-UK-17439,SC00038,8.25,GBP,19.76,19,375.44,2026-05-31,12:26,Product M-38,Germany
,INV-500436,CUST-UK-13050,SC00026,20.89,GBP,7.2,19,136.8,2026-06-01,11:01,Product A-26,France
,ORD-BR-00274,CUST-BR-0027,PROD-BR-040,228.41,BRL,45.68,2,91.36,2026-06-01,08:06,esportes,Brazil
,ORD-BR-00052,CUST-BR-0068,PROD-BR-035,403.65,BRL,80.73,3,242.19,2026-06-02,09:05,alimentos,Brazil
,INV-500192,CUST-UK-14464,SC00028,21.59,GBP,29.06,12,348.72,2026-06-03,15:59,Product C-28,United Kingdom
,INV-500365,CUST-UK-15923,SC00041,2.33,GBP,11.72,6,70.32,2026-06-03,08:22,Product P-41,Germany
,ORD-BR-00211,CUST-BR-0017,PROD-BR-020,146.4,BRL,29.28,2,58.56,2026-06-04,16:47,eletronicos,Brazil
,ORD-BR-00234,CUST-BR-0034,PROD-BR-021,285.48,BRL,57.1,2,114.2,2026-06-04,09:12,utilidades_domesticas,Brazil
,ORD-BR-00445,CUST-BR-0062,PROD-BR-026,419.55,BRL,83.91,2,167.82,2026-06-05,10:52,alimentos,Brazil
,INV-500314,CUST-UK-10532,SC00050,2.86,GBP,24.32,15,364.8,2026-06-06,12:26,Product Y-50,Germany
,ORD-BR-00149,CUST-BR-0067,PROD-BR-008,387.6,BRL,77.52,2,155.04,2026-06-06,07:46,esportes,Brazil
,ORD-BR-00472,CUST-BR-0051,PROD-BR-001,134.25,BRL,26.85,1,26.85,2026-06-08,15:08,esportes,Brazil
,ORD-BR-00443,CUST-BR-0026,PROD-BR-029,133.67,BRL,26.73,2,53.46,2026-06-09,16:31,utilidades_domesticas,Brazil
,INV-500293,CUST-UK-10130,SC00019,20.49,GBP,12.45,8,99.6,2026-06-09,08:38,Product T-19,France
,ORD-BR-00225,CUST-BR-0029,PROD-BR-039,368.72,BRL,73.74,1,73.74,2026-06-09,19:25,esportes,Brazil
,INV-500271,CUST-UK-15206,SC00004,23.3,GBP,7.56,5,37.8,2026-06-10,10:59,Product E-4,France
,ORD-BR-00301,CUST-BR-0011,PROD-BR-015,134.69,BRL,26.94,3,80.82,2026-06-10,15:31,moda,Brazil
,ORD-BR-00310,CUST-BR-0026,PROD-BR-037,440.52,BRL,88.1,3,264.3,2026-06-10,20:15,utilidades_domesticas,Brazil
,ORD-BR-00377,CUST-BR-0003,PROD-BR-020,338.41,BRL,67.68,1,67.68,2026-06-10,14:25,esportes,Brazil
,INV-500320,CUST-UK-11729,SC00024,17.65,GBP,5.07,1,5.07,2026-06-11,12:39,Product Y-24,Germany
,ORD-BR-00168,CUST-BR-0032,PROD-BR-024,162.4,BRL,32.48,1,32.48,2026-06-11,15:58,alimentos,Brazil
,INV-500166,CUST-UK-15018,SC00015,1.33,GBP,3.92,20,78.4,2026-06-12,16:43,Product P-15,Spain
,ORD-BR-00103,CUST-BR-0040,PROD-BR-003,275.82,BRL,55.16,1,55.16,2026-06-12,17:51,alimentos,Brazil
,INV-500557,CUST-UK-17649,SC00031,24.0,GBP,2.81,13,36.53,2026-06-12,17:08,Product F-31,United Kingdom
,ORD-BR-00493,CUST-BR-0046,PROD-BR-016,230.59,BRL,46.12,2,92.24,2026-06-12,16:39,moda,Brazil
,INV-500156,CUST-UK-10201,SC00032,13.67,GBP,21.31,19,404.89,2026-06-13,14:32,Product G-32,Spain
,INV-500497,CUST-UK-17923,SC00020,24.5,GBP,26.42,2,52.84,2026-06-13,08:33,Product U-20,Spain
,INV-500384,CUST-UK-10649,SC00050,17.78,GBP,31.27,14,437.78,2026-06-14,12:09,Product Y-50,Spain
,INV-500294,CUST-UK-10056,SC00047,8.77,GBP,30.99,21,650.79,2026-06-14,15:06,Product V-47,Germany
,INV-500535,CUST-UK-11658,SC00037,7.37,GBP,6.17,6,37.02,2026-06-14,10:52,Product L-37,Germany
,ORD-BR-00061,CUST-BR-0047,PROD-BR-005,101.9,BRL,20.38,3,61.14,2026-06-15,17:06,moda,Brazil
,ORD-BR-00368,CUST-BR-0059,PROD-BR-001,158.23,BRL,31.65,2,63.3,2026-06-15,18:16,esportes,Brazil
,ORD-BR-00124,CUST-BR-0068,PROD-BR-029,379.52,BRL,75.9,3,227.7,2026-06-15,09:06,esportes,Brazil
,INV-500277,CUST-UK-17833,SC00021,20.82,GBP,18.49,21,388.29,2026-06-15,12:40,Product V-21,Spain
,ORD-BR-00374,CUST-BR-0009,PROD-BR-002,37.87,BRL,7.57,3,22.71,2026-06-15,09:56,utilidades_domesticas,Brazil
,ORD-BR-00383,CUST-BR-0071,PROD-BR-018,177.89,BRL,35.58,1,35.58,2026-06-16,15:17,alimentos,Brazil
,INV-500154,CUST-UK-13856,SC00026,1.7,GBP,20.28,12,243.36,2026-06-16,14:27,Product A-26,Spain
,ORD-BR-00104,CUST-BR-0063,PROD-BR-005,53.15,BRL,10.63,1,10.63,2026-06-16,17:28,esportes,Brazil
,ORD-BR-00358,CUST-BR-0061,PROD-BR-029,65.17,BRL,13.03,1,13.03,2026-06-16,16:26,eletronicos,Brazil
,ORD-BR-00357,CUST-BR-0017,PROD-BR-006,401.44,BRL,80.29,1,80.29,2026-06-16,14:45,alimentos,Brazil
,ORD-BR-00251,CUST-BR-0032,PROD-BR-011,153.82,BRL,30.76,2,61.52,2026-06-16,18:58,utilidades_domesticas,Brazil
,ORD-BR-00068,CUST-BR-0035,PROD-BR-019,356.37,BRL,71.27,2,142.54,2026-06-17,17:08,moda,Brazil
,ORD-BR-00071,CUST-BR-0049,PROD-BR-033,194.47,BRL,38.89,1,38.89,2026-06-17,19:05,eletronicos,Brazil
,INV-500506,CUST-UK-11440,SC00049,13.02,GBP,5.56,12,66.72,2026-06-17,11:40,Product X-49,France
,ORD-BR-00352,CUST-BR-0028,PROD-BR-018,269.81,BRL,53.96,1,53.96,2026-06-18,13:24,esportes,Brazil
,ORD-BR-00110,CUST-BR-0050,PROD-BR-031,178.72,BRL,35.74,2,71.48,2026-06-18,12:07,moda,Brazil
,INV-500279,CUST-UK-10886,SC00004,18.9,GBP,22.73,13,295.49,2026-06-18,12:44,Product E-4,Spain
,ORD-BR-00098,CUST-BR-0077,PROD-BR-038,363.38,BRL,72.68,3,218.04,2026-06-18,16:29,esportes,Brazil
,ORD-BR-00207,CUST-BR-0003,PROD-BR-007,432.5,BRL,86.5,3,259.5,2026-06-18,12:29,moda,Brazil
,ORD-BR-00412,CUST-BR-0004,PROD-BR-006,36.37,BRL,7.27,1,7.27,2026-06-18,19:18,eletronicos,Brazil
,INV-500307,CUST-UK-10343,SC00014,19.15,GBP,24.31,17,413.27,2026-06-19,16:34,Product O-14,France
,INV-500356,CUST-UK-14519,SC00017,9.23,GBP,2.63,8,21.04,2026-06-19,12:53,Product R-17,Germany
,ORD-BR-00454,CUST-BR-0080,PROD-BR-002,143.89,BRL,28.78,2,57.56,2026-06-19,12:41,alimentos,Brazil
,INV-500462,CUST-UK-14527,SC00040,10.64,GBP,25.29,12,303.48,2026-06-20,12:17,Product O-40,United Kingdom
,ORD-BR-00241,CUST-BR-0064,PROD-BR-012,241.3,BRL,48.26,2,96.52,2026-06-21,07:23,esportes,Brazil
,INV-500073,CUST-UK-13134,SC00020,17.16,GBP,13.82,10,138.2,2026-06-22,16:36,Product U-20,Spain
,ORD-BR-00100,CUST-BR-0058,PROD-BR-015,56.35,BRL,11.27,2,22.54,2026-06-22,08:35,utilidades_domesticas,Brazil
,INV-500558,CUST-UK-15652,SC00024,17.3,GBP,17.82,7,124.74,2026-06-22,12:34,Product Y-24,France
,ORD-BR-00456,CUST-BR-0005,PROD-BR-012,311.38,BRL,62.28,3,186.84,2026-06-23,16:44,moda,Brazil
,INV-500342,CUST-UK-14364,SC00023,14.69,GBP,3.8,9,34.2,2026-06-23,13:00,Product X-23,United Kingdom
,INV-500214,CUST-UK-14207,SC00014,12.83,GBP,27.85,21,584.85,2026-06-23,11:43,Product O-14,United Kingdom
,ORD-BR-00362,CUST-BR-0074,PROD-BR-032,89.1,BRL,17.82,3,53.46,2026-06-23,08:55,alimentos,Brazil
,ORD-BR-00304,CUST-BR-0060,PROD-BR-002,287.08,BRL,57.42,1,57.42,2026-06-24,14:56,moda,Brazil
,INV-500126,CUST-UK-17623,SC00004,1.3,GBP,15.32,12,183.84,2026-06-25,15:19,Product E-4,France
,INV-500253,CUST-UK-11172,SC00050,15.63,GBP,13.53,5,67.65,2026-06-26,11:32,Product Y-50,France
,ORD-BR-00040,CUST-BR-0038,PROD-BR-025,50.99,BRL,10.2,3,30.6,2026-06-26,12:49,alimentos,Brazil
,INV-500447,CUST-UK-11989,SC00009,19.86,GBP,26.53,8,212.24,2026-06-26,16:55,Product J-9,United Kingdom
,INV-500028,CUST-UK-11395,SC00016,14.24,GBP,18.08,8,144.64,2026-06-27,10:23,Product Q-16,France
,INV-500070,CUST-UK-17047,SC00044,6.84,GBP,31.37,13,407.81,2026-06-27,12:52,Product S-44,Germany
,INV-500016,CUST-UK-13279,SC00007,2.26,GBP,2.87,15,43.05,2026-06-27,12:58,Product H-7,Spain
,ORD-BR-00430,CUST-BR-0048,PROD-BR-031,368.27,BRL,73.65,2,147.3,2026-06-27,16:42,alimentos,Brazil
,ORD-BR-00391,CUST-BR-0018,PROD-BR-039,75.74,BRL,15.15,2,30.3,2026-06-27,14:15,alimentos,Brazil
,ORD-BR-00307,CUST-BR-0036,PROD-BR-009,422.13,BRL,84.43,3,253.29,2026-06-28,14:42,esportes,Brazil
,INV-500464,CUST-UK-14113,SC00026,16.25,GBP,7.67,7,53.69,2026-06-28,13:26,Product A-26,Spain
,ORD-BR-00049,CUST-BR-0077,PROD-BR-030,141.55,BRL,28.31,2,56.62,2026-06-28,11:32,eletronicos,Brazil
,INV-500519,CUST-UK-14936,SC00032,4.86,GBP,6.65,1,6.65,2026-06-28,08:40,Product G-32,France
,ORD-BR-00460,CUST-BR-0001,PROD-BR-032,203.14,BRL,40.63,2,81.26,2026-06-29,14:36,utilidades_domesticas,Brazil
,ORD-BR-00382,CUST-BR-0064,PROD-BR-023,96.61,BRL,19.32,3,57.96,2026-06-29,08:17,moda,Brazil
,INV-500018,CUST-UK-11152,SC00001,5.81,GBP,7.38,11,81.18,2026-06-30,16:51,Product B-1,Germany
,INV-500264,CUST-UK-11046,SC00010,5.95,GBP,22.56,1,22.56,2026-06-30,13:24,Product K-10,Spain
,ORD-BR-00010,CUST-BR-0073,PROD-BR-002,219.26,BRL,43.85,2,87.7,2026-06-30,12:40,esportes,Brazil
,INV-500144,CUST-UK-15533,SC00034,19.91,GBP,0.9,14,12.6,2026-06-30,15:26,Product I-34,United Kingdom
,INV-500181,CUST-UK-10330,SC00027,16.55,GBP,17.54,12,210.48,2026-07-01,11:31,Product B-27,France
,ORD-BR-00364,CUST-BR-0065,PROD-BR-014,269.37,BRL,53.87,2,107.74,2026-07-01,19:43,alimentos,Brazil
,ORD-BR-00176,CUST-BR-0013,PROD-BR-036,334.18,BRL,66.84,1,66.84,2026-07-01,09:19,eletronicos,Brazil
,ORD-BR-00177,CUST-BR-0028,PROD-BR-018,68.88,BRL,13.78,1,13.78,2026-07-01,16:58,alimentos,Brazil
,INV-500374,CUST-UK-13546,SC00003,8.56,GBP,2.96,2,5.92,2026-07-02,13:22,Product D-3,Spain
,INV-500151,CUST-UK-15746,SC00047,8.4,GBP,3.98,22,87.56,2026-07-02,12:45,Product V-47,France
,INV-500032,CUST-UK-15497,SC00029,7.24,GBP,9.19,5,45.95,2026-07-03,10:27,Product D-29,Germany
,ORD-BR-00342,CUST-BR-0037,PROD-BR-037,111.05,BRL,22.21,1,22.21,2026-07-03,20:12,utilidades_domesticas,Brazil
,INV-500068,CUST-UK-15807,SC00015,1.77,GBP,25.15,12,301.8,2026-07-04,13:35,Product P-15,Germany
,ORD-BR-00468,CUST-BR-0053,PROD-BR-030,416.66,BRL,83.33,2,166.66,2026-07-05,09:45,utilidades_domesticas,Brazil
,INV-500336,CUST-UK-13994,SC00019,6.09,GBP,15.68,12,188.16,2026-07-05,14:48,Product T-19,United Kingdom
,ORD-BR-00021,CUST-BR-0033,PROD-BR-023,386.23,BRL,77.25,1,77.25,2026-07-05,09:37,esportes,Brazil
,ORD-BR-00172,CUST-BR-0071,PROD-BR-001,346.22,BRL,69.24,2,138.48,2026-07-05,17:57,esportes,Brazil
,ORD-BR-00262,CUST-BR-0029,PROD-BR-025,46.24,BRL,9.25,3,27.75,2026-07-06,15:18,moda,Brazil
,ORD-BR-00481,CUST-BR-0066,PROD-BR-032,340.97,BRL,68.19,2,136.38,2026-07-06,16:23,utilidades_domesticas,Brazil
,ORD-BR-00209,CUST-BR-0042,PROD-BR-015,150.97,BRL,30.19,1,30.19,2026-07-06,12:36,eletronicos,Brazil
,INV-500056,CUST-UK-15515,SC00013,22.18,GBP,11.2,16,179.2,2026-07-07,12:29,Product N-13,Spain
,INV-500445,CUST-UK-13716,SC00045,6.91,GBP,10.95,16,175.2,2026-07-07,14:52,Product T-45,Spain
,INV-500220,CUST-UK-16887,SC00026,19.24,GBP,25.76,21,540.96,2026-07-08,11:21,Product A-26,United Kingdom
,INV-500225,CUST-UK-10579,SC00019,11.41,GBP,24.43,1,24.43,2026-07-08,08:38,Product T-19,France
,INV-500089,CUST-UK-16161,SC00006,15.26,GBP,10.43,17,177.31,2026-07-08,12:15,Product G-6,Spain
,INV-500025,CUST-UK-15112,SC00021,23.36,GBP,29.67,9,267.03,2026-07-08,08:52,Product V-21,Spain
,INV-500227,CUST-UK-10391,SC00032,9.19,GBP,26.7,4,106.8,2026-07-08,09:16,Product G-32,Spain
,INV-500419,CUST-UK-11733,SC00040,13.59,GBP,9.74,2,19.48,2026-07-09,11:27,Product O-40,Spain
,ORD-BR-00204,CUST-BR-0021,PROD-BR-012,407.61,BRL,81.52,3,244.56,2026-07-10,15:00,alimentos,Brazil
,ORD-BR-00452,CUST-BR-0010,PROD-BR-006,151.74,BRL,30.35,3,91.05,2026-07-10,16:12,eletronicos,Brazil
,ORD-BR-00324,CUST-BR-0009,PROD-BR-002,331.61,BRL,66.32,1,66.32,2026-07-11,07:51,eletronicos,Brazil
